,longitude,latitude,name,category
179,4.8254756,45.7591982003782,Au Lavoir de St Georges,laundry
180,4.8267,45.7598504003781,EmilienCoralie.com,florist
181,4.827279,45.7595230003782,Maison Fauci,butcher
182,4.8273778,45.7596622003781,Epiason,bakery
183,4.8753589,45.7444055003803,Maison Ghisalberti,bakery
184,4.8783145,45.7277363003826,Garod,bakery
185,4.8780126,45.7280764003826,Boulangerie Liséa,bakery
186,4.8251857,45.7696380003767,L'Antirouille,bar
187,4.8857215,45.7265286003828,,convenience
188,4.8858254,45.7265003003828,Samara coiffure,hairdresser
189,4.8433834,45.7667512003771,Papa John's,fast_food
190,4.8292948,45.774734100376,Laurette & Marinette,bakery
191,4.8454677,45.7508524003794,La Fabrique de Justine,bakery
192,4.8326925,45.7755450003759,Le 20 - Barber Shop,hairdresser
193,4.8650595,45.7455467003801,Le Moulin Frères Lumière,fast_food
194,4.8444654,45.7668756003771,Max Poilâne,bakery
195,4.8759024,45.7299111003823,La Gazelle,bakery
196,4.8852606,45.7301802003823,,bakery
197,4.8319974,45.767711600377,Le Cri du Kangourou,outdoor
198,4.8612862,45.7487832003797,McDonald's,fast_food
199,4.88228,45.7336698003818,Sun Exotique,convenience
200,4.8837347,45.7234927003832,La Roseraie,"bakery,convenience"
201,4.8354479,45.760811900378,Jérôme B. Fleuriste,florist
202,4.8339304,45.760628600378,,kiosk
203,4.8831297,45.7335296003818,Garage Ambroise Paré,car
204,4.8823865,45.7349065003816,Adebert,bakery
205,4.8823988,45.7348485003816,Le Lyonnais,fast_food
206,4.8300857,45.7775529003756,Vélos et Compagnie,bicycle
207,4.8553526,45.7508874003794,Le Jean Moulin,fast_food
208,4.8544874,45.7514666003793,Nakata Garibaldi,restaurant
209,4.8551154,45.753240700379,Félix Faure Market,convenience
210,4.8539709,45.7516448003793,Sun Détente,fast_food
211,4.8548194,45.7482680003797,405 du Parc,pub
212,4.8548493,45.7513418003793,La Blanche hermine,restaurant
213,4.8541845,45.7486180003797,Tannourine,convenience
214,4.8543902,45.7515002003793,Top Model,hairdresser
215,4.85407,45.7516107003793,Subway,fast_food
216,4.8542865,45.7485787003797,new look,hairdresser
217,4.8546529,45.7529652003791,Le Grand Café Neuf,bar
218,4.855944,45.7478543003798,Lidl,supermarket
219,4.8540371,45.7495304003796,Monoprix,supermarket
220,4.8546722,45.7514029003793,JM Diffusion,hairdresser
221,4.8529821,45.7519840003792,Le Petit Panier Gambetta,convenience
222,4.8515023,45.7526064003791,Grand Litier,bed
223,4.8529466,45.7517007003792,L'échappée végétale,florist
224,4.8512308,45.7527814003791,,supermarket
225,4.8510669,45.7527601003791,Sharm Emsey Led,lighting
226,4.8509709,45.7527476003791,Kimchï,convenience
227,4.8644733,45.7455063003801,Boulangerie Berlier,bakery
228,4.8553474,45.7483514003797,Le Pain du Roy,bakery
229,4.8734772,45.7433516003804,Maison Français,bakery
230,4.8686006,45.7527160003791,Chamas Tacos,fast_food
231,4.8700841,45.7528949003791,Le Moulin,bakery
232,4.8677269,45.7545713003788,Le Frankfurt,restaurant
233,4.8665494,45.7526627003791,Les Douceurs de Mélisse,bakery
234,4.8701078,45.7530815003791,Cinq & Sens,hairdresser
235,4.869859,45.7525774003791,Divine Café,bar
236,4.8675573,45.753711800379,Cerise et Potiron,greengrocer
237,4.8673851,45.7541910003789,Christophe Diffusion,hairdresser
238,4.8688198,45.753358900379,Presse Tabac Journaux,books
239,4.866506,45.7544182003789,BNP Paribas,bank
240,4.8666674,45.7543348003789,Boissy,butcher
241,4.8667391,45.7546715003788,Caisse d'Épargne,bank
242,4.8435577,45.7477004003798,Pharmacie Jean Macé,pharmacy
243,4.8080562,45.7858503003744,Pharmacie du 9e,pharmacy
244,4.8126708,45.7855583003744,L'Ouest - Brasserie Paul Bocuse,restaurant
245,4.8089835,45.7846568003746,Altitude 69,car
246,4.8348221,45.774377500376,Café du Gros Caillou,pub
247,4.8313061,45.7740985003761,LCL,bank
248,4.8494301,45.7637580003775,Société Générale,bank
249,4.8516911,45.7637454003775,HSBC,bank
250,4.8143244,45.788809000374,KOS-I,restaurant
251,4.8374792,45.7731534003762,Association Lalis,association
252,4.8482444,45.7567072003785,Tabac/Presse,newsagent
253,4.8494892,45.7567577003785,La Washerie,laundry
254,4.8798938,45.7328566003819,K-akdeniz,fast_food
255,4.8799721,45.7328360003819,New Pizza,restaurant
256,4.8495701,45.7671283003771,Super U Lyon 6e,supermarket
257,4.8448324,45.7505966003794,Pharmacie Saint-Louis,pharmacy
258,4.8865909,45.7261264003828,Auto-école du parc,driving_school
259,4.8836954,45.7275064003826,La porte du prince,bar
260,4.8783968,45.7276491003826,Le Petit Casino,convenience
261,4.8486094,45.7600944003781,La Librairie du Tramway,books
262,4.8488065,45.760259400378,Le Bistrot du Palais,restaurant
263,4.8354404,45.7653478003773,Le Bal des Ardents,books
264,4.834572,45.7693543003768,Librairie Ouvrir l'Œil,books
265,4.8300271,45.7692050003768,Dam's Pub,pub
266,4.8412367,45.7693374003767,Crédit Coopératif,bank
267,4.801656,45.7690810003768,MDA,electronics
268,4.8082382,45.774664400376,K-FE BAR L'Abshynte,cafe
269,4.8301137,45.7547287003788,Kanopee,clothes
270,4.8572684,45.7669389003771,La maison du haut-parleur,hifi
271,4.8547266,45.7659972003772,Chez Thomas,bakery
272,4.8556636,45.7657457003773,Wash'n Dry,laundry
273,4.8556414,45.7660760003772,Camille Fleurs,florist
274,4.8566959,45.7664694003772,Chez Jules,bakery
275,4.8417304,45.7573706003785,Velostrada,bicycle
276,4.8689007,45.753313500379,Clinic Serrures,locksmith
277,4.8669125,45.7538454003789,ERA Immobilier,estate_agent
278,4.826327,45.7621769003778,Le Touareg,restaurant
279,4.8619861,45.7679910003769,Cycles Blain - Manudany,bicycle
280,4.833125,45.7628138003777,Kaffee Berlin Cordeliers,restaurant
281,4.834662,45.7583166003783,Fnac Bellecour,books
282,4.8353877,45.7595147003781,Starbucks,cafe
283,4.8282265,45.7643222003775,Crédit Mutuel Lyon Saint-Jean,bank
284,4.8270842,45.7641691003775,Restaurant musée Gadagne,restaurant
285,4.8270948,45.7641317003775,Bar musée Gadagne,bar
286,4.8274299,45.7634898003776,Les Loges,cafe
287,4.8277305,45.7635821003776,Cosy Corner,restaurant
288,4.8271515,45.7590782003782,La Crémerie Lyonnaise,cheese
289,4.8374745,45.7633702003776,Boulanger Lyon - Les Cordeliers,electronics
290,4.8325116,45.7544731003789,Le Petit Train Bleu,toys
291,4.8254554,45.760312200378,Daniel et Denise Saint-Jean,restaurant
292,4.8325086,45.7599867003781,Les Incorruptibles,hairdresser
293,4.833781,45.7666403003771,Les Terrasses Saint-Pierre,cafe
294,4.8259121,45.7541351003789,Café Comptoir Abel,restaurant
295,4.8408563,45.7528727003791,Saveurs & Gourmandises,bakery
296,4.8407041,45.7526408003791,Uskudar,fast_food
297,4.8406699,45.7525945003791,Doshilack,restaurant
298,4.8409689,45.7526422003791,Rive gauche,books
299,4.8531752,45.7515919003793,Société Générale,bank
300,4.8533822,45.7507145003794,La Mie du Pain,bakery
301,4.840774,45.7527489003791,,driving_school
302,4.8749973,45.7402984003808,Le marché Franprix,convenience
303,4.841175,45.7366236003814,Aux 3 dés,restaurant
304,4.8377116,45.7377975003812,Seazen,restaurant
305,4.8465891,45.7504269003794,L'atelier des canulars,bar
306,4.8570026,45.7802473003752,Tête d'Or,restaurant
307,4.833156,45.7793904003753,OPaline,restaurant
308,4.825948,45.7687134003769,My Little Pub,pub
309,4.8346402,45.7756020003759,Les Co'pains D'antan,bakery
310,4.8347299,45.7756072003759,Café Le Petit Troquet,cafe
311,4.867057,45.7474244003799,,car_wash
312,4.8130545,45.7601357003781,Le Papa duck,restaurant
313,4.8896884,45.753736600379,Super U,supermarket
314,4.8865879,45.7540724003789,Regie Chomette,estate_agent
315,4.8907775,45.753619500379,Interface Coiffure,hairdresser
316,4.803951,45.7682349003769,La Divina,restaurant
317,4.8032844,45.7699213003767,Le Delta,bar
318,4.803723,45.7697071003767,,car_repair
319,4.8252935,45.7672558003771,Vélo Station,bicycle
320,4.8276435,45.7655291003773,Jack's Bar,bar
321,4.8760946,45.7297900003823,Fruits et légumes de Paul Santy,convenience
322,4.8534583,45.7354849003815,Cyclexperts,bicycle
323,4.8262552,45.7765624003757,Boulangerie Henry,bakery
324,4.8682332,45.7447215003802,Boulangerie Devesa,bakery
325,4.7918152,45.7656946003773,Pizzeria,restaurant
326,4.791798,45.7657986003772,Pharmacie des Deux Amants,pharmacy
327,4.8008057,45.7680588003769,Nakamal,bar
328,4.8809549,45.7329859003819,Planet'Flor,florist
329,4.8318762,45.7566346003786,Stocks Bellecour,clothes
330,4.827309,45.7794528003753,Pharmacie des Canuts,pharmacy
331,4.8749481,45.7444316003803,Speedy,car_repair
332,4.8006203,45.7757986003758,Home Sushi,restaurant
333,4.805172,45.774792300376,Monoprix Lyon Valmy,supermarket
334,4.7974636,45.7627009003777,La Poste,post_office
335,4.7964549,45.7566175003786,Pharmacie du Point du Jour,pharmacy
336,4.7966121,45.7566712003785,Petit Casino,convenience
337,4.7970045,45.7565252003786,Paul,bakery
338,4.7823293,45.7539824003789,Le Palais d'Or,bakery
339,4.8298511,45.7982183003726,Pharmacie de l'Île Barbe,pharmacy
340,4.8280125,45.7567167003785,Biocoop,supermarket
341,4.834445,45.7585614003783,Rituals,cosmetics
342,4.8344564,45.7645367003775,Izac,clothes
343,4.8344227,45.7649241003774,Diesel,clothes
344,4.8341901,45.7672308003771,Jean Louis David,hairdresser
345,4.8337102,45.767823700377,Le Petit Casino des Terreaux,convenience
346,4.8338061,45.767830200377,Brasserie 3 Rivières,restaurant
347,4.8339902,45.767852400377,Café Leffe,cafe
348,4.8334307,45.767797400377,Subway,fast_food
349,4.8333411,45.767787200377,La Fontaine,restaurant
350,4.8332585,45.767777600377,Crazy Dog,bar
351,4.8325996,45.767719100377,Carrefour City,supermarket
352,4.8310447,45.7543718003789,Loggia,restaurant
353,4.8308301,45.7544541003789,L'échappée Belle,furniture
354,4.8285457,45.753405800379,Place Ampère,post_office
355,4.8339044,45.7719019003764,La Plume Noire,books
356,4.8445471,45.7548921003788,De l’Autre Côté du Pont,bar
357,4.8502755,45.7524069003791,HSBC,bank
358,4.8463597,45.7539788003789,BNP Paribas,bank
359,4.8649081,45.7500235003795,Pressing Sans Souci,dry_cleaning
360,4.8331777,45.7569188003785,Aux Fleurs du Sud,florist
361,4.8315597,45.7557492003787,Justine et Salomé,jewelry
362,4.8613785,45.7483594003797,Stationnement Résidants,car_rental
363,4.8629316,45.7482560003797,Kaffee Berlin,cafe
364,4.8620054,45.7488688003797,Le Sendoré,cafe
365,4.8611419,45.7468171003799,L'Authentique,restaurant
366,4.8626353,45.7483588003797,L'Epicerie Lyon 8,cafe
367,4.831696,45.7668747003771,Carhartt WIP,clothes
368,4.8506781,45.7637660003775,Thévenon,kitchen
369,4.8698975,45.7598258003781,Planet Wash,laundry
370,4.8491991,45.7673204003771,Expé,outdoor
371,4.8529524,45.7656808003773,Proxi,convenience
372,4.8595544,45.7401129003809,LCL,bank
373,4.8492251,45.7518448003792,Emmaüs Crequi,charity
374,4.8449204,45.7512740003793,L'Atenium,bar
375,4.8318408,45.7800934003752,CIFA Saint-Denis,cinema
376,4.8465389,45.7435966003804,Speedy,car_repair
377,4.8503698,45.7423632003806,Ondo-Vernin,bakery
378,4.8162106,45.7569552003785,Librairie Esperluette,books
379,4.8312936,45.7567467003785,CIC Lyon Bellecour,bank
380,4.8497612,45.7710946003765,Auchan Supermarché Garibaldi Lyon,supermarket
381,4.8487175,45.7712460003765,Boulangerie Bost,bakery
382,4.8642862,45.7498210003795,,shoe_repair
383,4.8349223,45.7777429003756,Pharmacie de la Place Bertone,pharmacy
384,4.8346675,45.7780740003755,Café de la Soie,bar
385,4.8315312,45.7693650003767,L'Opéra Rock,pub
386,4.8224529,45.7449545003802,Société Générale,bank
387,4.8223832,45.7448684003802,CIC,bank
388,4.830691,45.7513850003793,Marché U,convenience
389,4.8646209,45.7401426003809,Boulangerie de Marius,bakery
390,4.8181777,45.7404586003808,UGC Ciné Cité Confluence,cinema
391,4.8544064,45.7531636003791,L'épicerie Afghane,deli
392,4.8392996,45.7483398003797,3 ptits pois,convenience
393,4.8385929,45.7475172003798,MaMi,cafe
394,4.838546,45.7474790003799,Black Circle,tattoo
395,4.8458975,45.753584800379,Librairie libertaire La Gryffe,books
396,4.8351154,45.7673064003771,Cinéma Opéra,cinema
397,4.8709662,45.7453317003801,LCL,bank
398,4.870351,45.7433976003804,U Express Monplaisir Lumière,supermarket
399,4.7839408,45.7445394003803,,convenience
400,4.8107971,45.7855532003745,Atelier 32,restaurant
401,4.8108945,45.7859761003744,Coffee & Food,restaurant
402,4.858889,45.753720100379,Pharmacie de LYON,pharmacy
403,4.8380631,45.7488500003796,Terre des Livres,books
404,4.8329172,45.7808080003751,Lyon Place Ambre,post_office
405,4.8663721,45.7635565003776,Lidl,supermarket
406,4.828155,45.7755064003759,La Famille,restaurant
407,4.8298327,45.7570165003785,Decitre,books
408,4.8266479,45.7623895003777,Vitrail Saint Jean L'art-Elier,interior_decoration
409,4.8274172,45.7631261003776,La Nef des Fous,restaurant
410,4.826976,45.7627621003777,Le François Villon,restaurant
411,4.8408693,45.7548681003788,Thê' Van,restaurant
412,4.8415701,45.7546269003788,Supermarché Asie,convenience
413,4.8421685,45.7553568003787,Maison Hénon,bakery
414,4.8336925,45.7671818003771,Archipel Librairie,books
415,4.8326136,45.7585844003783,Pignol,pastry
416,4.8300407,45.7546026003788,LCL,bank
417,4.8288573,45.753388100379,Caisse d'Épargne,bank
418,4.82891,45.7528863003791,McDonald's,fast_food
419,4.8297591,45.7537615003789,BNP Paribas,bank
420,4.8295472,45.7549321003788,Boulangerie artisanale Saint-Marc,bakery
421,4.830439,45.753596800379,Café des Antiquaires,bar
422,4.8304809,45.7544306003789,Le Petit Marché Sainte-Hélène,convenience
423,4.8305986,45.7543819003789,La Linotte,bar
424,4.8303679,45.7547824003788,Jules,clothes
425,4.8301978,45.7545741003788,New York Pizza &co,fast_food
426,4.8293313,45.753514300379,Pharmacie Khalatbari,pharmacy
427,4.8294173,45.753245800379,Brioche Dorée,bakery
428,4.8219175,45.7615393003779,Le Coquemar,restaurant
429,4.8224989,45.7601684003781,La petite table des Nuits,restaurant
430,4.8223611,45.7618954003778,Souvenirs de Fourvière,gift
431,4.8516147,45.7514732003793,Saku restaurant,restaurant
432,4.8294666,45.774876600376,Pharmacie du Marché,pharmacy
433,4.8321327,45.7753724003759,Pharmacie Lafayette de la Place,pharmacy
434,4.8298445,45.7688133003768,Les Epinards,cafe
435,4.8369268,45.7670228003771,Le Garet,restaurant
436,4.8386138,45.7492253003796,King Marcel Lyon Chevreul,fast_food
437,4.8412756,45.7530870003791,Chez Robert,restaurant
438,4.843495,45.7553907003787,Divina Sposa,clothes
439,4.8249776,45.7577324003784,La Limonade de Marinette,restaurant
440,4.8249965,45.7577860003784,Les Ateliers de Marinette,gift
441,4.8437119,45.7554506003787,Record,clothes
442,4.8438715,45.7554927003787,Cerimonia,clothes
443,4.8443031,45.7556154003787,Au Paradis Nuptial,clothes
444,4.8443705,45.7556339003787,Zam zam,cosmetics
445,4.8444649,45.7556600003787,La Caverne des merveilles,clothes
446,4.8446017,45.7556977003787,La Palme d'Or,fast_food
447,4.8449337,45.7557922003787,Dina Boutique,clothes
448,4.8450143,45.7558147003787,Sublime,clothes
449,4.8306604,45.774722600376,Paddy's Corner,pub
450,4.8308752,45.774586300376,Bistrot Jutard,restaurant
451,4.8309974,45.774582700376,Kaffee Berlin,pub
452,4.8315339,45.774734700376,Pharmacie de la croix rousse,pharmacy
453,4.8325307,45.7755043003759,Banque Rhône-Alpes,bank
454,4.831661,45.7751223003759,CIC,bank
455,4.8432671,45.7516361003793,Le Court-Circuit,cafe
456,4.8644189,45.7497520003795,Carcassonne,cafe
457,4.8297971,45.7306674003822,Lyon Gerland,post_office
458,4.8630594,45.7275755003826,Lyon Beauvisage,post_office
459,4.7894681,45.7506697003794,,bakery
460,4.8344588,45.7798191003752,Le Bon beurre,restaurant
461,4.8346025,45.7785564003755,Le canut et les gones,restaurant
462,4.8344802,45.7793897003753,Le petit coin,bar
463,4.8355037,45.7652084003773,Le Nord - Brasserie Paul Bocuse,restaurant
464,4.8322627,45.7616364003778,King Arthur,pub
465,4.832536,45.7644303003774,Le Chabada Café,bar
466,4.8327118,45.7638739003775,La Menthe,restaurant
467,4.8328525,45.7638674003775,Biscotte,bakery
468,4.8317048,45.7660636003772,Broc'Bar,bar
469,4.8326114,45.7641811003775,Les Pâtes Vivantes,restaurant
470,4.8328324,45.7663850003772,Carrefour Express,convenience
471,4.8326047,45.7642578003775,Laverie,laundry
472,4.8325483,45.7696092003767,Moi j'm'en fous je triche,cafe
473,4.8439752,45.7692910003768,Carrefour Express,convenience
474,4.8331671,45.767768700377,Casa Piadina,fast_food
475,4.8317144,45.7664057003772,Balmoral,restaurant
476,4.8346335,45.7646686003774,Cap 6,bar
477,4.8345953,45.7647407003774,Natur’Hall,mall
478,4.8355944,45.7633156003776,L'Institution,restaurant
479,4.832709,45.7636532003776,Mont Liban,restaurant
480,4.8441379,45.7694271003767,Boucherie Perrot,butcher
481,4.844646,45.7685331003769,La Poste,post_office
482,4.7991997,45.7505763003794,,bank
483,4.8328957,45.7659596003772,Déjà Vu,optician
